,,SYS_MS,MAKE_CAN_ID(HEX),DATA(HEX)
RX,Exd,1449490109,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449506207,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1449515718,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1449525609,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449526171,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1449535738,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1449540163,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449575606,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449590811,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449625598,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449626166,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1449640734,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449675608,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449691342,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449715709,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1449725624,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449775617,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449792491,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449825618,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449840124,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449876021,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449877175,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1449880225,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1449890156,1812F456,69 19 03 0C 01 00 FD 00 
RX,Exd,1449906196,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1449910860,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1449925640,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449965718,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1449975636,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1449990165,1812F456,69 19 03 0C 01 00 FD 00 
TX,Exd,131254,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,131256,0102FFEE,53 07 01 01 01 01 01 01 
RX,Exd,1450026049,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,132007,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,132009,0102FFEE,52 08 01 01 01 01 01 01 
TX,Exd,132760,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,132762,0102FFEE,5D 09 01 01 01 01 01 01 
TX,Exd,133513,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,133515,0102FFEE,5C 0A 01 01 01 01 01 01 
TX,Exd,134266,0101FFEE,5F 0A 01 01 01 01 01 01 
TX,Exd,134268,0102FFEE,5F 0B 01 01 01 01 01 01 
TX,Exd,135018,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,135019,0102FFEE,5E 0C 01 01 01 01 01 01 
TX,Exd,135770,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,135772,0102FFEE,59 0D 01 01 01 01 01 01 
TX,Exd,136523,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,136525,0102FFEE,58 0E 01 01 01 01 01 01 
TX,Exd,137277,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,137279,0102FFEE,5B 0F 01 01 01 01 01 01 
TX,Exd,138030,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,138032,0102FFEE,5A 00 01 01 01 01 01 01 
TX,Exd,138783,0101FFEE,55 00 01 01 01 01 01 01 
TX,Exd,138785,0102FFEE,55 01 01 01 01 01 01 01 
TX,Exd,139536,0101FFEE,54 01 01 01 01 01 01 01 
TX,Exd,139538,0102FFEE,54 02 01 01 01 01 01 01 
TX,Exd,140289,0101FFEE,57 02 01 01 01 01 01 01 
TX,Exd,140290,0102FFEE,57 03 01 01 01 01 01 01 
TX,Exd,141042,0101FFEE,56 03 01 01 01 01 01 01 
TX,Exd,141044,0102FFEE,56 04 01 01 01 01 01 01 
TX,Exd,141795,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,141797,0102FFEE,51 05 01 01 01 01 01 01 
TX,Exd,142547,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,142549,0102FFEE,50 06 01 01 01 01 01 01 
TX,Exd,143300,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,143302,0102FFEE,53 07 01 01 01 01 01 01 
TX,Exd,144052,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,144054,0102FFEE,52 08 01 01 01 01 01 01 
TX,Exd,144806,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,144808,0102FFEE,5D 09 01 01 01 01 01 01 
TX,Exd,145559,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,145561,0102FFEE,5C 0A 01 01 01 01 01 01 
TX,Exd,146312,0101FFEE,5F 0A 01 01 01 01 01 01 
TX,Exd,146314,0102FFEE,5F 0B 01 01 01 01 01 01 
TX,Exd,147065,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,147067,0102FFEE,5E 0C 01 01 01 01 01 01 
TX,Exd,147817,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,147819,0102FFEE,59 0D 01 01 01 01 01 01 
TX,Exd,148571,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,148573,0102FFEE,58 0E 01 01 01 01 01 01 
TX,Exd,149323,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,149325,0102FFEE,5B 0F 01 01 01 01 01 01 
TX,Exd,150076,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,150078,0102FFEE,5A 00 01 01 01 01 01 01 
TX,Exd,150829,0101FFEE,55 00 01 01 01 01 01 01 
TX,Exd,150831,0102FFEE,55 01 01 01 01 01 01 01 
TX,Exd,151581,0101FFEE,54 01 01 01 01 01 01 01 
TX,Exd,151583,0102FFEE,54 02 01 01 01 01 01 01 
TX,Exd,152334,0101FFEE,57 02 01 01 01 01 01 01 
TX,Exd,152336,0102FFEE,57 03 01 01 01 01 01 01 
TX,Exd,153087,0101FFEE,56 03 01 01 01 01 01 01 
TX,Exd,153089,0102FFEE,56 04 01 01 01 01 01 01 
TX,Exd,153840,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,153842,0102FFEE,51 05 01 01 01 01 01 01 
TX,Exd,154593,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,154594,0102FFEE,50 06 01 01 01 01 01 01 
TX,Exd,155345,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,155347,0102FFEE,53 07 01 01 01 01 01 01 
TX,Exd,156098,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,156100,0102FFEE,52 08 01 01 01 01 01 01 
TX,Exd,156850,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,156852,0102FFEE,5D 09 01 01 01 01 01 01 
TX,Exd,157603,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,157605,0102FFEE,5C 0A 01 01 01 01 01 01 
TX,Exd,158356,0101FFEE,5F 0A 01 01 01 01 01 01 
TX,Exd,158357,0102FFEE,5F 0B 01 01 01 01 01 01 
TX,Exd,159108,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,159110,0102FFEE,5E 0C 01 01 01 01 01 01 
TX,Exd,159860,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,159862,0102FFEE,59 0D 01 01 01 01 01 01 
TX,Exd,160613,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,160615,0102FFEE,58 0E 01 01 01 01 01 01 
TX,Exd,161366,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,161368,0102FFEE,5B 0F 01 01 01 01 01 01 
TX,Exd,162120,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,162121,0102FFEE,5A 00 01 01 01 01 01 01 
TX,Exd,162872,0101FFEE,55 00 01 01 01 01 01 01 
TX,Exd,162874,0102FFEE,55 01 01 01 01 01 01 01 
TX,Exd,163625,0101FFEE,54 01 01 01 01 01 01 01 
TX,Exd,163627,0102FFEE,54 02 01 01 01 01 01 01 
TX,Exd,164378,0101FFEE,57 02 01 01 01 01 01 01 
TX,Exd,164380,0102FFEE,57 03 01 01 01 01 01 01 
TX,Exd,165131,0101FFEE,56 03 01 01 01 01 01 01 
TX,Exd,165133,0102FFEE,56 04 01 01 01 01 01 01 
TX,Exd,165884,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,165886,0102FFEE,51 05 01 01 01 01 01 01 
TX,Exd,166636,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,166638,0102FFEE,50 06 01 01 01 01 01 01 
TX,Exd,167389,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,167391,0102FFEE,53 07 01 01 01 01 01 01 
TX,Exd,168142,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,168144,0102FFEE,52 08 01 01 01 01 01 01 
TX,Exd,168895,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,168897,0102FFEE,5D 09 01 01 01 01 01 01 
TX,Exd,169648,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,169650,0102FFEE,5C 0A 01 01 01 01 01 01 
TX,Exd,170418,0101FFEE,5F 0A 01 01 01 01 01 01 
TX,Exd,170420,0102FFEE,5F 0B 01 01 01 01 01 01 
TX,Exd,171171,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,171173,0102FFEE,5E 0C 01 01 01 01 01 01 
TX,Exd,171924,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,171926,0102FFEE,59 0D 01 01 01 01 01 01 
TX,Exd,172677,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,172679,0102FFEE,58 0E 01 01 01 01 01 01 
TX,Exd,173430,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,173432,0102FFEE,5B 0F 01 01 01 01 01 01 
TX,Exd,174183,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,174185,0102FFEE,5A 00 01 01 01 01 01 01 
TX,Exd,174935,0101FFEE,55 00 01 01 01 01 01 01 
TX,Exd,174937,0102FFEE,55 01 01 01 01 01 01 01 
TX,Exd,175688,0101FFEE,54 01 01 01 01 01 01 01 
TX,Exd,175689,0102FFEE,54 02 01 01 01 01 01 01 
TX,Exd,176440,0101FFEE,57 02 01 01 01 01 01 01 
TX,Exd,176442,0102FFEE,57 03 01 01 01 01 01 01 
TX,Exd,177193,0101FFEE,56 03 01 01 01 01 01 01 
TX,Exd,177195,0102FFEE,56 04 01 01 01 01 01 01 
TX,Exd,177946,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,177948,0102FFEE,51 05 01 01 01 01 01 01 
TX,Exd,178699,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,178701,0102FFEE,50 06 01 01 01 01 01 01 
TX,Exd,179451,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,179453,0102FFEE,53 07 01 01 01 01 01 01 
TX,Exd,180204,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,180206,0102FFEE,52 08 01 01 01 01 01 01 
TX,Exd,180957,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,180959,0102FFEE,5D 09 01 01 01 01 01 01 
TX,Exd,181710,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,181712,0102FFEE,5C 0A 01 01 01 01 01 01 
TX,Exd,182463,0101FFEE,5F 0A 01 01 01 01 01 01 
TX,Exd,182465,0102FFEE,5F 0B 01 01 01 01 01 01 
TX,Exd,183216,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,183218,0102FFEE,5E 0C 01 01 01 01 01 01 
TX,Exd,183968,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,183970,0102FFEE,59 0D 01 01 01 01 01 01 
TX,Exd,184721,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,184723,0102FFEE,58 0E 01 01 01 01 01 01 
TX,Exd,185474,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,185476,0102FFEE,5B 0F 01 01 01 01 01 01 
TX,Exd,186227,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,186229,0102FFEE,5A 00 01 01 01 01 01 01 
TX,Exd,186980,0101FFEE,55 00 01 01 01 01 01 01 
TX,Exd,186982,0102FFEE,55 01 01 01 01 01 01 01 
TX,Exd,187732,0101FFEE,54 01 01 01 01 01 01 01 
TX,Exd,187734,0102FFEE,54 02 01 01 01 01 01 01 
TX,Exd,188485,0101FFEE,57 02 01 01 01 01 01 01 
TX,Exd,188487,0102FFEE,57 03 01 01 01 01 01 01 
TX,Exd,189238,0101FFEE,56 03 01 01 01 01 01 01 
TX,Exd,189240,0102FFEE,56 04 01 01 01 01 01 01 
TX,Exd,189991,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,189993,0102FFEE,51 05 01 01 01 01 01 01 
TX,Exd,190744,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,190746,0102FFEE,50 06 01 01 01 01 01 01 
TX,Exd,191497,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,191499,0102FFEE,53 07 01 01 01 01 01 01 
TX,Exd,192250,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,192252,0102FFEE,52 08 01 01 01 01 01 01 
TX,Exd,193003,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,193005,0102FFEE,5D 09 01 01 01 01 01 01 
TX,Exd,193756,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,193758,0102FFEE,5C 0A 01 01 01 01 01 01 
TX,Exd,194509,0101FFEE,5F 0A 01 01 01 01 01 01 
TX,Exd,194511,0102FFEE,5F 0B 01 01 01 01 01 01 
TX,Exd,195262,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,195264,0102FFEE,5E 0C 01 01 01 01 01 01 
TX,Exd,196014,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,196016,0102FFEE,59 0D 01 01 01 01 01 01 
TX,Exd,196767,0101FFEE,58 0D 01 01 01 01 01 01 
TX,Exd,196769,0102FFEE,58 0E 01 01 01 01 01 01 
TX,Exd,197519,0101FFEE,5B 0E 01 01 01 01 01 01 
TX,Exd,197521,0102FFEE,5B 0F 01 01 01 01 01 01 
TX,Exd,198272,0101FFEE,5A 0F 01 01 01 01 01 01 
TX,Exd,198274,0102FFEE,5A 00 01 01 01 01 01 01 
